Year,m,d,Time,Time zone,Cloud amount (1/8),Relative humidity (%),Precipitation intensity (mm/h),Air temperature (degC),Wind speed (m/s)
2019,4,18,04:40,UTC,0,56,0,6.5,3
2019,4,18,04:50,UTC,0,56,0,6.5,2.9
2019,4,18,05:00,UTC,0,53,0,7.1,2.6
2019,4,18,05:10,UTC,0,51,0,7.7,2.5
2019,4,18,05:20,UTC,0,50,0,8.1,1.7
2019,4,18,05:30,UTC,0,49,0,8.7,1.3
2019,4,18,05:40,UTC,0,48,0,9,1.8
2019,4,18,05:50,UTC,0,47,0,9.5,1.2
2019,4,18,06:00,UTC,0,46,0,10.1,0.9
2019,4,18,06:10,UTC,0,43,0,10.8,2
2019,4,18,06:20,UTC,0,44,0,10.6,1.6
2019,4,18,06:30,UTC,0,44,0,11.1,1.4
2019,4,18,06:40,UTC,0,43,0,11.6,1.5
2019,4,18,06:50,UTC,0,42,0,11.8,1.5
2019,4,18,07:00,UTC,0,40,0,12.4,1.1
2019,4,18,07:10,UTC,0,39,0,12.8,1.6
2019,4,18,07:20,UTC,0,37,0,13.1,1.6
2019,4,18,07:30,UTC,0,37,0,13.5,2.1
2019,4,18,07:40,UTC,0,35,0,14.2,1.9
2019,4,18,07:50,UTC,0,35,0,14.5,1.9
2019,4,18,08:00,UTC,0,33,0,15.1,2
2019,4,18,08:10,UTC,0,30,0,15.3,1.4
2019,4,18,08:20,UTC,0,28,0,15.6,2
2019,4,18,08:30,UTC,0,27,0,15.4,3.2
2019,4,18,08:40,UTC,0,27,0,15.3,3.2
2019,4,18,08:50,UTC,0,26,0,15.9,2.5
2019,4,18,09:00,UTC,0,34,0,15.4,2.1
2019,4,18,09:10,UTC,0,36,0,15.6,2.7
2019,4,18,09:20,UTC,0,35,0,15.6,2.7
2019,4,18,09:30,UTC,0,35,0,15.2,2.6
2019,4,18,09:40,UTC,0,36,0,15.5,2.6
2019,4,18,09:50,UTC,0,34,0,16,2.2
2019,4,18,10:00,UTC,0,35,0,16.2,2.7
2019,4,18,10:10,UTC,0,33,0,16.3,3
2019,4,18,10:20,UTC,0,32,0,16.5,3.6
2019,4,18,10:30,UTC,0,34,0,15.7,4
2019,4,18,10:40,UTC,0,36,0,15.6,4.2
2019,4,18,10:50,UTC,0,36,0,15.1,3.8
2019,4,18,11:00,UTC,0,35,0,14.7,3.4
2019,4,18,11:10,UTC,0,36,0,14.6,3.9
2019,4,18,11:20,UTC,0,37,0,14.3,3.8
2019,4,18,11:30,UTC,0,39,0,14.2,3.2
2019,4,18,11:40,UTC,0,39,0,13.7,2.9
2019,4,18,11:50,UTC,0,40,0,13.1,4
2019,4,18,12:00,UTC,0,40,0,13.2,3.2
2019,4,18,12:10,UTC,0,40,0,13.6,2.4
2019,4,18,12:20,UTC,0,41,0,13.7,2
2019,4,18,12:30,UTC,0,39,0,14.4,1.8
2019,4,18,12:40,UTC,0,37,0,14.3,3.2
2019,4,18,12:50,UTC,0,37,0,14.6,2.4
2019,4,18,13:00,UTC,0,35,0,15.2,1.9
2019,4,18,13:10,UTC,0,34,0,14.5,2.9
2019,4,18,13:20,UTC,0,36,0,14.2,3.4
2019,4,18,13:30,UTC,0,34,0,14.9,2.9
2019,4,18,13:40,UTC,0,33,0,15,2.5
2019,4,18,13:50,UTC,0,33,0,15,3.9
2019,4,18,14:00,UTC,0,32,0,15.6,3.2
2019,4,18,14:10,UTC,0,33,0,14.5,4.6
2019,4,18,14:20,UTC,0,34,0,15.2,3.2
2019,4,18,14:30,UTC,0,32,0,15.8,2.6
2019,4,18,14:40,UTC,0,31,0,15.2,2
2019,4,18,14:50,UTC,0,33,0,14.9,3.2
2019,4,18,15:00,UTC,0,33,0,14.5,2.8
2019,4,18,15:10,UTC,0,33,0,14.6,2
2019,4,18,15:20,UTC,0,33,0,14.2,3.7
2019,4,18,15:30,UTC,0,33,0,14,3.8
2019,4,18,15:40,UTC,0,35,0,13.7,3.3
2019,4,18,15:50,UTC,0,35,0,13.6,3
2019,4,18,16:00,UTC,0,33,0,13.9,2.1
2019,4,18,16:10,UTC,1,33,0,13.6,3.5
2019,4,18,16:20,UTC,0,33,0,13.4,3.6
2019,4,18,16:30,UTC,0,35,0,13.3,4.2
2019,4,18,16:40,UTC,0,36,0,12.6,3.1
2019,4,18,16:50,UTC,0,37,0,12,3.4
2019,4,18,17:00,UTC,0,38,0,11.8,4.1
2019,4,18,17:10,UTC,0,40,0,11.5,4.6
2019,4,18,17:20,UTC,0,43,0,11,2.7
2019,4,18,17:30,UTC,0,43,0,11,2.9
2019,4,18,17:40,UTC,0,44,0,10.8,3
2019,4,18,17:50,UTC,0,43,0,10.8,3
2019,4,18,18:00,UTC,0,40,0,11.5,2.7
2019,4,18,18:10,UTC,0,41,0,11.1,2.2
2019,4,18,18:20,UTC,0,42,0,10.8,1.7
2019,4,18,18:30,UTC,0,59,0,9.6,1.9
2019,4,18,18:40,UTC,0,47,0,9.3,2.3
2019,4,18,18:50,UTC,0,61,0,8.9,2.3
2019,4,18,19:00,UTC,0,68,0,8.4,1.8
2019,4,18,19:10,UTC,0,72,0,7.9,1.5
2019,4,18,19:20,UTC,0,73,0,7.7,1.6
2019,4,18,19:30,UTC,0,76,0,7.2,1.7
2019,4,18,19:40,UTC,0,77,0,7.1,2.1
2019,4,18,19:50,UTC,0,78,0,6.8,2.2
2019,4,18,20:00,UTC,0,79,0,6.6,2
2019,4,18,20:10,UTC,0,80,0,6.5,1.8
2019,4,18,20:20,UTC,0,80,0,6.3,1.5
2019,4,18,20:30,UTC,0,82,0,6.1,1.5
2019,4,18,20:40,UTC,0,82,0,5.9,1.5
2019,4,18,20:50,UTC,0,84,0,5.5,1.6
2019,4,18,21:00,UTC,0,84,0,5.4,1.5
2019,4,18,21:10,UTC,0,84,0,5.6,1.3
2019,4,18,21:20,UTC,0,86,0,5.4,1.5
2019,4,18,21:30,UTC,0,85,0,5.5,1.4
2019,4,18,21:40,UTC,0,85,0,5,1.5
2019,4,18,21:50,UTC,0,84,0,4.4,2.5
2019,4,18,22:00,UTC,0,83,0,4.5,3.3
2019,4,18,22:10,UTC,0,84,0,4.9,1.6
2019,4,18,22:20,UTC,0,81,0,4.7,2.1
2019,4,18,22:30,UTC,0,76,0,4.2,2.8
2019,4,18,22:40,UTC,0,70,0,4.8,3.5
2019,4,18,22:50,UTC,0,72,0,4.5,3.2
2019,4,18,23:00,UTC,0,72,0,4.3,2.6
2019,4,18,23:10,UTC,0,68,0,4.4,2.6
2019,4,18,23:20,UTC,0,63,0,4.9,2.8
2019,4,18,23:30,UTC,0,66,0,4.7,2.2
2019,4,18,23:40,UTC,0,63,0,4.8,2.2
2019,4,18,23:50,UTC,0,62,0,4.9,2.5
2019,4,19,00:00,UTC,0,63,0,4.7,2.8
2019,4,19,00:10,UTC,0,61,0,4.9,2.7
2019,4,19,00:20,UTC,0,61,0,4.8,3
2019,4,19,00:30,UTC,0,60,0,5,2.8
2019,4,19,00:40,UTC,0,59,0,5.2,2.5
2019,4,19,00:50,UTC,0,59,0,5.3,2.4
2019,4,19,01:00,UTC,0,59,0,5.3,2.5
2019,4,19,01:10,UTC,0,59,0,5.5,2.7
2019,4,19,01:20,UTC,0,57,0,6.1,2.9
2019,4,19,01:30,UTC,0,57,0,6.4,2.9
2019,4,19,01:40,UTC,0,56,0,6.8,2.9
2019,4,19,01:50,UTC,3,55,0,7.2,3.5
2019,4,19,02:00,UTC,1,55,0,7.3,3
2019,4,19,02:10,UTC,3,55,0,7.3,2.8
2019,4,19,02:20,UTC,1,56,0,7.1,2.7
2019,4,19,02:30,UTC,1,56,0,7,2.7
2019,4,19,02:40,UTC,1,56,0,7,2.6
2019,4,19,02:50,UTC,1,57,0,6.8,2.6
2019,4,19,03:00,UTC,3,58,0,6.6,3
2019,4,19,03:10,UTC,3,59,0,6.5,3.1
2019,4,19,03:20,UTC,1,58,0,6.7,3.5
2019,4,19,03:30,UTC,1,58,0,6.6,2.8
2019,4,19,03:40,UTC,1,61,0,6.2,2.9
2019,4,19,03:50,UTC,1,62,0,6,2.4
2019,4,19,04:00,UTC,1,61,0,6.1,2.6
2019,4,19,04:10,UTC,0,61,0,6.3,2.5
2019,4,19,04:20,UTC,0,60,0,6.7,2.9
2019,4,19,04:30,UTC,0,57,0,7.3,2.8
2019,4,19,04:40,UTC,0,57,0,7.8,2.9
2019,4,19,04:50,UTC,0,54,0,8.3,2.5
2019,4,19,05:00,UTC,0,51,0,8.9,3.2
2019,4,19,05:10,UTC,0,49,0,9.3,3.4
2019,4,19,05:20,UTC,0,47,0,9.7,3.7
2019,4,19,05:30,UTC,0,45,0,10.1,3.5
2019,4,19,05:40,UTC,0,44,0,10.7,3
2019,4,19,05:50,UTC,0,42,0,10.7,3.4
2019,4,19,06:00,UTC,0,42,0,11,3.1
2019,4,19,06:10,UTC,0,40,0,11.1,2.7
2019,4,19,06:20,UTC,0,39,0,11.5,2.2
2019,4,19,06:30,UTC,0,39,0,11.5,2.5
2019,4,19,06:40,UTC,0,38,0,11.6,2.3
2019,4,19,06:50,UTC,0,37,0,11.9,3.3
2019,4,19,07:00,UTC,0,37,0,12.6,2.8
2019,4,19,07:10,UTC,0,36,0,12.6,3.1
2019,4,19,07:20,UTC,0,35,0,13.7,2.9
2019,4,19,07:30,UTC,0,34,0,14,2.5
2019,4,19,07:40,UTC,0,32,0,14.5,2.8
2019,4,19,07:50,UTC,0,30,0,14.8,3.7
2019,4,19,08:00,UTC,0,28,0,15.1,3.5
2019,4,19,08:10,UTC,0,28,0,15.3,3.3
2019,4,19,08:20,UTC,0,27,0,15.3,3.7
2019,4,19,08:30,UTC,0,26,0,15.5,3.5
2019,4,19,08:40,UTC,0,26,0,15.1,5.1
2019,4,19,08:50,UTC,0,26,0,15.7,4
2019,4,19,09:00,UTC,0,27,0,15.8,3.2
2019,4,19,09:10,UTC,1,26,0,16.3,2.6
2019,4,19,09:20,UTC,0,26,0,15.8,3.5
2019,4,19,09:30,UTC,0,27,0,15.9,4.8
2019,4,19,09:40,UTC,0,26,0,16.3,3.5
2019,4,19,09:50,UTC,0,27,0,16.6,3.6
2019,4,19,10:00,UTC,0,27,0,16.6,4
2019,4,19,10:10,UTC,1,27,0,16.9,3.3
2019,4,19,10:20,UTC,1,27,0,16.6,4.3
2019,4,19,10:30,UTC,1,26,0,16.6,4.2
2019,4,19,10:40,UTC,1,27,0,16.6,5.1
2019,4,19,10:50,UTC,1,27,0,16.3,5.2
2019,4,19,11:00,UTC,1,27,0,16.9,4.3
2019,4,19,11:10,UTC,1,27,0,16.5,3.9
2019,4,19,11:20,UTC,1,28,0,16.9,4.5
2019,4,19,11:30,UTC,1,27,0,16.7,6.1
2019,4,19,11:40,UTC,1,26,0,16.8,4.9
2019,4,19,11:50,UTC,1,26,0,17.1,4.8
2019,4,19,12:00,UTC,1,26,0,16.4,4.2
2019,4,19,12:10,UTC,1,27,0,16.4,3.6
2019,4,19,12:20,UTC,1,26,0,16.5,4
2019,4,19,12:30,UTC,0,27,0,16.7,3.8
2019,4,19,12:40,UTC,1,27,0,16.9,3.8
2019,4,19,12:50,UTC,0,26,0,17,4
2019,4,19,13:00,UTC,0,26,0,17.4,4.2
2019,4,19,13:10,UTC,0,26,0,17,4.7
2019,4,19,13:20,UTC,0,27,0,16.9,4.3
2019,4,19,13:30,UTC,0,26,0,17,3.4
2019,4,19,13:40,UTC,0,25,0,17.3,4.3
2019,4,19,13:50,UTC,0,26,0,16.6,4.3
2019,4,19,14:00,UTC,0,25,0,17.2,4.7
2019,4,19,14:10,UTC,1,25,0,16.8,4.3
2019,4,19,14:20,UTC,1,26,0,16.6,4.6
2019,4,19,14:30,UTC,1,25,0,16.7,4.9
2019,4,19,14:40,UTC,1,25,0,16.9,4.1
2019,4,19,14:50,UTC,0,26,0,17,4.7
2019,4,19,15:00,UTC,1,26,0,17.2,4.2
2019,4,19,15:10,UTC,1,27,0,17.1,3.4
2019,4,19,15:20,UTC,3,26,0,16.5,4.2
2019,4,19,15:30,UTC,5,27,0,16.3,3.7
2019,4,19,15:40,UTC,7,28,0,15.8,5.5
2019,4,19,15:50,UTC,7,30,0,15.6,5.2
2019,4,19,16:00,UTC,7,30,0,15.2,6.2
2019,4,19,16:10,UTC,7,30,0,15.2,5.1
2019,4,19,16:20,UTC,7,31,0,15,4.7
2019,4,19,16:30,UTC,7,30,0,15.1,3.7
2019,4,19,16:40,UTC,7,31,0,14.9,3.5
2019,4,19,16:50,UTC,7,31,0,14.6,2.5
2019,4,19,17:00,UTC,7,31,0,14.7,4.2
2019,4,19,17:10,UTC,7,32,0,14.5,5.1
2019,4,19,17:20,UTC,7,32,0,14.4,3.4
2019,4,19,17:30,UTC,7,33,0,14.2,3.3
2019,4,19,17:40,UTC,7,33,0,14,2.5
2019,4,19,17:50,UTC,7,34,0,13.9,2
2019,4,19,18:00,UTC,7,35,0,13.6,2.3
2019,4,19,18:10,UTC,7,35,0,13.5,2.8
2019,4,19,18:20,UTC,7,35,0,13.3,2.5
2019,4,19,18:30,UTC,8,36,0,13.1,2.3
2019,4,19,18:40,UTC,7,36,0,12.9,2.5
2019,4,19,18:50,UTC,8,34,0,13,2.8
2019,4,19,19:00,UTC,7,35,0,12.7,3.3
2019,4,19,19:10,UTC,7,35,0,12.6,3.9
2019,4,19,19:20,UTC,3,36,0,12.2,3.5
2019,4,19,19:30,UTC,1,37,0,11.9,4.1
2019,4,19,19:40,UTC,1,39,0,11.6,3.6
2019,4,19,19:50,UTC,0,40,0,11.4,4
2019,4,19,20:00,UTC,0,41,0,11.1,4
2019,4,19,20:10,UTC,0,41,0,11.2,3.7
2019,4,19,20:20,UTC,0,42,0,11.1,4
2019,4,19,20:30,UTC,0,43,0,10.7,3.4
2019,4,19,20:40,UTC,0,43,0,10.6,3.9
2019,4,19,20:50,UTC,1,44,0,10.5,3.4
2019,4,19,21:00,UTC,3,45,0,10.4,4
2019,4,19,21:10,UTC,5,45,0,10.5,4.4
2019,4,19,21:20,UTC,7,46,0,10.3,4.1
2019,4,19,21:30,UTC,5,47,0,10.2,4.2
2019,4,19,21:40,UTC,3,49,0,10.1,4.5
2019,4,19,21:50,UTC,1,50,0,9.9,3.8
2019,4,19,22:00,UTC,1,51,0,9.7,4
2019,4,19,22:10,UTC,1,51,0,9.6,3.8
2019,4,19,22:20,UTC,1,52,0,9.4,3.6
2019,4,19,22:30,UTC,3,53,0,9.3,3.5
2019,4,19,22:40,UTC,5,53,0,9.2,3.8
2019,4,19,22:50,UTC,7,54,0,9.1,3.5
2019,4,19,23:00,UTC,7,55,0,9,3.4
2019,4,19,23:10,UTC,5,56,0,8.8,3.7
2019,4,19,23:20,UTC,5,57,0,8.7,3.5
2019,4,19,23:30,UTC,5,58,0,8.4,3.6
2019,4,19,23:40,UTC,3,59,0,8.3,3.7
2019,4,19,23:50,UTC,1,60,0,8,3.3
2019,4,20,00:00,UTC,1,62,0,7.7,2.8
2019,4,20,00:10,UTC,3,62,0,7.6,2.7
2019,4,20,00:20,UTC,5,62,0,7.6,2.5
2019,4,20,00:30,UTC,7,63,0,7.5,2.8
2019,4,20,00:40,UTC,7,63,0,7.5,2.8
2019,4,20,00:50,UTC,7,63,0,7.4,3.2
2019,4,20,01:00,UTC,5,65,0,7,2.8
2019,4,20,01:10,UTC,5,65,0,7.2,3.5
2019,4,20,01:20,UTC,5,65,0,7.1,3.4
2019,4,20,01:30,UTC,5,65,0,6.9,3.7
2019,4,20,01:40,UTC,3,67,0,6.6,3.3
2019,4,20,01:50,UTC,5,68,0,6.4,3.1
2019,4,20,02:00,UTC,3,69,0,6.2,3.3
2019,4,20,02:10,UTC,3,69,0,6.2,3.3
2019,4,20,02:20,UTC,5,70,0,5.9,3
2019,4,20,02:30,UTC,1,72,0,5.4,2.5
2019,4,20,02:40,UTC,1,73,0,5.2,2.8
2019,4,20,02:50,UTC,0,73,0,5.3,2.8
2019,4,20,03:00,UTC,0,74,0,4.9,2.4
2019,4,20,03:10,UTC,0,74,0,4.9,2.5
2019,4,20,03:20,UTC,0,76,0,4.6,2.3
2019,4,20,03:30,UTC,0,76,0,4.7,2.6
2019,4,20,03:40,UTC,0,74,0,5.1,2.9
2019,4,20,03:50,UTC,0,71,0,5.7,3.2
2019,4,20,04:00,UTC,0,70,0,5.9,3.1
2019,4,20,04:10,UTC,0,71,0,5.8,3.2
2019,4,20,04:20,UTC,0,70,0,6,3.2
2019,4,20,04:30,UTC,0,68,0,6.4,3.4
2019,4,20,04:40,UTC,0,66,0,6.8,3.3
2019,4,20,04:50,UTC,0,66,0,6.6,2.9
2019,4,20,05:00,UTC,0,64,0,6.9,2.7
2019,4,20,05:10,UTC,0,63,0,7.3,2.3
2019,4,20,05:20,UTC,0,62,0,7.8,2.4
2019,4,20,05:30,UTC,0,59,0,8,2.3
2019,4,20,05:40,UTC,0,59,0,8,1.5
2019,4,20,05:50,UTC,0,59,0,8.2,2.2
2019,4,20,06:00,UTC,0,56,0,8.7,1.9
2019,4,20,06:10,UTC,0,55,0,9.3,1.4
2019,4,20,06:20,UTC,1,52,0,9.7,1.6
2019,4,20,06:30,UTC,3,51,0,10,2.8
2019,4,20,06:40,UTC,3,50,0,10.6,2.2
2019,4,20,06:50,UTC,1,48,0,10.6,1.5
2019,4,20,07:00,UTC,1,47,0,11,2.2
2019,4,20,07:10,UTC,0,45,0,11.1,2.3
2019,4,20,07:20,UTC,0,42,0,11.6,2.6
2019,4,20,07:30,UTC,0,43,0,11.3,2.7
2019,4,20,07:40,UTC,0,42,0,11.4,3.1
2019,4,20,07:50,UTC,0,41,0,12,2.8
2019,4,20,08:00,UTC,0,41,0,12.2,3.2
2019,4,20,08:10,UTC,0,38,0,11.9,3.1
2019,4,20,08:20,UTC,0,40,0,11.9,3
2019,4,20,08:30,UTC,0,40,0,12.2,2
2019,4,20,08:40,UTC,0,37,0,12,2
2019,4,20,08:50,UTC,0,34,0,12.1,3.2
2019,4,20,09:00,UTC,1,35,0,12.6,3.1
2019,4,20,09:10,UTC,1,32,0,12.7,4.4
2019,4,20,09:20,UTC,5,35,0,12.5,3.1
2019,4,20,09:30,UTC,5,35,0,12.4,2.8
2019,4,20,09:40,UTC,7,35,0,12.4,3.4
2019,4,20,09:50,UTC,7,37,0,12.2,2.7
2019,4,20,10:00,UTC,7,38,0,12.2,3.4
2019,4,20,10:10,UTC,7,38,0,12.3,3.3
2019,4,20,10:20,UTC,7,39,0,12.2,4.9
2019,4,20,10:30,UTC,7,41,0,12.1,4.1
2019,4,20,10:40,UTC,7,41,0,12.1,2.5
2019,4,20,10:50,UTC,7,43,0,11.9,3.3
2019,4,20,11:00,UTC,7,43,0,12,3.9
2019,4,20,11:10,UTC,7,43,0,12.2,2.4
2019,4,20,11:20,UTC,7,45,0,12.3,3.3
2019,4,20,11:30,UTC,7,45,0,12.2,3.5
2019,4,20,11:40,UTC,7,46,0,12,2.6
2019,4,20,11:50,UTC,7,46,0,12.2,2.7
2019,4,20,12:00,UTC,7,46,0,11.9,3.7
2019,4,20,12:10,UTC,7,49,0,11.5,3
2019,4,20,12:20,UTC,7,48,0,11.4,3.8
2019,4,20,12:30,UTC,8,48,0,11.4,3.9
2019,4,20,12:40,UTC,7,49,0,11.6,3.9
2019,4,20,12:50,UTC,7,49,0,11.5,3.3
2019,4,20,13:00,UTC,7,50,0,11.5,4.2
2019,4,20,13:10,UTC,7,51,0,11.6,3.8
2019,4,20,13:20,UTC,7,52,0,11.6,3.7
2019,4,20,13:30,UTC,7,52,0,11.6,3.3
2019,4,20,13:40,UTC,7,53,0,11.2,3.3
2019,4,20,13:50,UTC,7,53,0,11.1,4.2
2019,4,20,14:00,UTC,7,54,0,11,4
2019,4,20,14:10,UTC,7,54,0,11,3.5
2019,4,20,14:20,UTC,7,54,0,11.1,3.8
2019,4,20,14:30,UTC,7,57,0,11,4.3
2019,4,20,14:40,UTC,7,58,0,11,4.4
2019,4,20,14:50,UTC,7,59,0,10.7,5
2019,4,20,15:00,UTC,7,60,0,10.6,5.3
2019,4,20,15:10,UTC,7,60,0,10.7,4.3
2019,4,20,15:20,UTC,7,61,0,10.5,4.2
2019,4,20,15:30,UTC,7,61,0,10.6,3.8
2019,4,20,15:40,UTC,7,62,0,10.6,4.1
2019,4,20,15:50,UTC,7,63,0,10.5,4.4
2019,4,20,16:00,UTC,7,64,0,10.4,3.7
2019,4,20,16:10,UTC,7,65,0,10.2,4.6
2019,4,20,16:20,UTC,7,65,0,10,3.7
2019,4,20,16:30,UTC,5,65,0,10,3
2019,4,20,16:40,UTC,7,66,0,10,3.2
2019,4,20,16:50,UTC,7,66,0,10,2.4
2019,4,20,17:00,UTC,7,67,0,9.8,3.6
2019,4,20,17:10,UTC,8,67,0,9.7,2.6
2019,4,20,17:20,UTC,7,68,0,9.6,2.6
2019,4,20,17:30,UTC,8,69,0,9.6,3
2019,4,20,17:40,UTC,7,69,0,9.5,2.9
2019,4,20,17:50,UTC,7,70,0,9.4,3.1
2019,4,20,18:00,UTC,3,71,0,9.1,3
2019,4,20,18:10,UTC,1,71,0,9,3.2
2019,4,20,18:20,UTC,1,73,0,8.7,2.7
2019,4,20,18:30,UTC,1,74,0,8.3,3.1
2019,4,20,18:40,UTC,1,76,0,8.1,2.8
2019,4,20,18:50,UTC,1,75,0,8.1,2.8
2019,4,20,19:00,UTC,0,76,0,7.8,2.8
2019,4,20,19:10,UTC,0,77,0,7.6,2.7
2019,4,20,19:20,UTC,0,77,0,7.7,3
2019,4,20,19:30,UTC,0,77,0,7.6,2.8
2019,4,20,19:40,UTC,0,77,0,7.7,3.4
2019,4,20,19:50,UTC,0,78,0,7.5,3.1
2019,4,20,20:00,UTC,0,79,0,7.3,2.5
2019,4,20,20:10,UTC,0,79,0,7.2,2.9
2019,4,20,20:20,UTC,0,80,0,7,2.8
2019,4,20,20:30,UTC,0,80,0,7.1,3.6
2019,4,20,20:40,UTC,0,80,0,6.9,3.9
2019,4,20,20:50,UTC,0,81,0,6.7,3.3
2019,4,20,21:00,UTC,0,81,0,6.6,3.7
2019,4,20,21:10,UTC,0,80,0,6.5,3.3
2019,4,20,21:20,UTC,0,80,0,6.3,3.1
2019,4,20,21:30,UTC,0,79,0,6.2,3.2
2019,4,20,21:40,UTC,0,79,0,6,3.3
2019,4,20,21:50,UTC,0,79,0,5.8,3.4
2019,4,20,22:00,UTC,0,81,0,5.6,3.5
2019,4,20,22:10,UTC,0,82,0,5.5,2.8
2019,4,20,22:20,UTC,0,83,0,5.3,2.6
2019,4,20,22:30,UTC,0,85,0,5.2,3.3
2019,4,20,22:40,UTC,0,84,0,5.4,3.5
2019,4,20,22:50,UTC,0,84,0,5.3,3.2
2019,4,20,23:00,UTC,0,83,0,5.3,2.8
2019,4,20,23:10,UTC,0,80,0,5.2,2.9
2019,4,20,23:20,UTC,0,78,0,5.2,2.6
2019,4,20,23:30,UTC,0,74,0,5.2,2.5
2019,4,20,23:40,UTC,0,75,0,4.9,2.7
2019,4,20,23:50,UTC,0,74,0,4.9,2.9
2019,4,21,00:00,UTC,0,74,0,5.1,3.5
2019,4,21,00:10,UTC,0,74,0,5.1,3.5
2019,4,21,00:20,UTC,0,75,0,4.9,2.9
2019,4,21,00:30,UTC,0,73,0,5,3.5
2019,4,21,00:40,UTC,0,73,0,5,3.7
2019,4,21,00:50,UTC,0,72,0,5,2.9
2019,4,21,01:00,UTC,0,72,0,4.8,2.7
2019,4,21,01:10,UTC,0,73,0,4.6,2.6
2019,4,21,01:20,UTC,0,74,0,4.6,2.1
2019,4,21,01:30,UTC,0,76,0,4.5,1.6
2019,4,21,01:40,UTC,0,77,0,4.4,1.6
2019,4,21,01:50,UTC,0,77,0,4.3,2.3
2019,4,21,02:00,UTC,0,77,0,4.4,1.8
2019,4,21,02:10,UTC,0,77,0,4.4,1.6
2019,4,21,02:20,UTC,0,78,0,4.1,1.8
2019,4,21,02:30,UTC,0,80,0,3.8,2
2019,4,21,02:40,UTC,0,80,0,3.7,2
2019,4,21,02:50,UTC,0,80,0,3.7,2.5
2019,4,21,03:00,UTC,0,77,0,4.2,3.7
2019,4,21,03:10,UTC,0,78,0,4.1,4
2019,4,21,03:20,UTC,0,80,0,4.1,3.5
2019,4,21,03:30,UTC,0,80,0,4.2,3.6
2019,4,21,03:40,UTC,0,81,0,4.3,3.7
2019,4,21,03:50,UTC,0,81,0,4.6,3.5
2019,4,21,04:00,UTC,0,81,0,4.8,3.7
2019,4,21,04:10,UTC,0,80,0,4.8,4.7
2019,4,21,04:20,UTC,0,79,0,4.9,4.6
2019,4,21,04:30,UTC,0,75,0,5.4,3.7
2019,4,21,04:40,UTC,0,73,0,5.6,3.7
2019,4,21,04:50,UTC,0,73,0,5.6,3.4
2019,4,21,05:00,UTC,0,73,0,5.9,3.1
2019,4,21,05:10,UTC,0,69,0,6,3.9
2019,4,21,05:20,UTC,0,68,0,6.4,3.5
2019,4,21,05:30,UTC,0,67,0,6.8,3.1
2019,4,21,05:40,UTC,0,66,0,6.5,4.8
2019,4,21,05:50,UTC,0,66,0,6.3,5.8
2019,4,21,06:00,UTC,0,67,0,6.6,5.5
2019,4,21,06:10,UTC,0,65,0,6.5,4
2019,4,21,06:20,UTC,0,65,0,6.6,5.2
2019,4,21,06:30,UTC,0,65,0,7.3,4.1
2019,4,21,06:40,UTC,0,66,0,7,4.6
2019,4,21,06:50,UTC,0,64,0,7.1,3.8
2019,4,21,07:00,UTC,0,63,0,7.3,3.8
2019,4,21,07:10,UTC,0,63,0,7,4
2019,4,21,07:20,UTC,0,63,0,7.3,3.9
2019,4,21,07:30,UTC,0,62,0,7.7,3.4
2019,4,21,07:40,UTC,0,60,0,7.4,3.4
2019,4,21,07:50,UTC,0,60,0,7.5,3
2019,4,21,08:00,UTC,0,58,0,8.3,3
2019,4,21,08:10,UTC,0,57,0,8.9,3.5
2019,4,21,08:20,UTC,0,59,0,8.5,4.3
2019,4,21,08:30,UTC,0,59,0,8.4,4
2019,4,21,08:40,UTC,0,60,0,8.6,4.5
2019,4,21,08:50,UTC,0,56,0,8.9,3.8
2019,4,21,09:00,UTC,0,59,0,8.3,3.2
2019,4,21,09:10,UTC,0,63,0,7.7,4.1
2019,4,21,09:20,UTC,0,63,0,7.8,4.2
2019,4,21,09:30,UTC,0,62,0,7.8,4
2019,4,21,09:40,UTC,0,63,0,7.9,4.4
2019,4,21,09:50,UTC,0,62,0,7.8,4.6
2019,4,21,10:00,UTC,0,60,0,8.3,4.4
2019,4,21,10:10,UTC,0,57,0,8.5,3.7
2019,4,21,10:20,UTC,0,56,0,8.6,3
2019,4,21,10:30,UTC,0,58,0,8.4,3.4
2019,4,21,10:40,UTC,0,58,0,8.2,3.2
2019,4,21,10:50,UTC,0,58,0,8.5,4.2
2019,4,21,11:00,UTC,0,55,0,8.9,3.8
2019,4,21,11:10,UTC,0,56,0,8.6,4.5
2019,4,21,11:20,UTC,0,56,0,8.6,4.5
2019,4,21,11:30,UTC,0,56,0,8.4,4.8
2019,4,21,11:40,UTC,0,57,0,8.1,4.4
2019,4,21,11:50,UTC,0,58,0,8,5.2
2019,4,21,12:00,UTC,0,56,0,8.5,4.7
2019,4,21,12:10,UTC,0,55,0,8.9,4.2
2019,4,21,12:20,UTC,0,55,0,8.7,4.1
2019,4,21,12:30,UTC,0,54,0,8.7,4.3
2019,4,21,12:40,UTC,0,54,0,8.7,4.2
2019,4,21,12:50,UTC,0,54,0,8.5,3.4
2019,4,21,13:00,UTC,0,54,0,8.9,3
2019,4,21,13:10,UTC,0,52,0,9.7,3.4
2019,4,21,13:20,UTC,0,53,0,9.1,3.6
2019,4,21,13:30,UTC,0,50,0,9.4,4.3
2019,4,21,13:40,UTC,0,52,0,9.3,4
