Year,m,d,Time,Time zone,Cloud amount (1/8),Relative humidity (%),Precipitation intensity (mm/h),Air temperature (degC),Wind speed (m/s)
2019,9,17,15:40,UTC,1,68,0,10.3,2.1
2019,9,17,15:50,UTC,3,70,0,10,2.1
2019,9,17,16:00,UTC,3,71,0,9.8,2.5
2019,9,17,16:10,UTC,5,71,0,10,2.6
2019,9,17,16:20,UTC,7,71,0,10.1,2.9
2019,9,17,16:30,UTC,7,71,0,10,2.4
2019,9,17,16:40,UTC,8,72,0,9.9,2.7
2019,9,17,16:50,UTC,8,73,0,9.8,1.9
2019,9,17,17:00,UTC,7,75,0,9.5,2
2019,9,17,17:10,UTC,8,76,0,9.6,1.8
2019,9,17,17:20,UTC,8,79,0,9.3,1.5
2019,9,17,17:30,UTC,7,78,0,9.2,1.3
2019,9,17,17:40,UTC,8,76,0,9.4,1.8
2019,9,17,17:50,UTC,8,79,0,9.2,2
2019,9,17,18:00,UTC,7,77,0,9.2,2.2
2019,9,17,18:10,UTC,8,77,0,9.3,2.3
2019,9,17,18:20,UTC,8,79,0,9.1,1.6
2019,9,17,18:30,UTC,8,77,0,9.1,1.9
2019,9,17,18:40,UTC,8,81,0,9.1,2.2
2019,9,17,18:50,UTC,8,79,0,9.1,1.9
2019,9,17,19:00,UTC,7,80,0,9.1,2.5
2019,9,17,19:10,UTC,8,79,0,9.2,2.4
2019,9,17,19:20,UTC,7,79,0,9.2,2.5
2019,9,17,19:30,UTC,7,80,0,9.1,2.7
2019,9,17,19:40,UTC,8,82,0,9.1,2.5
2019,9,17,19:50,UTC,8,84,0,8.9,3.1
2019,9,17,20:00,UTC,7,85,0,8.7,3
2019,9,17,20:10,UTC,8,86,0,8.7,3.1
2019,9,17,20:20,UTC,8,86,0,8.7,2.8
2019,9,17,20:30,UTC,7,86,0,8.7,2.5
2019,9,17,20:40,UTC,7,86,0,8.6,2.9
2019,9,17,20:50,UTC,8,86,0,8.6,2.5
2019,9,17,21:00,UTC,7,87,0,8.4,2.1
2019,9,17,21:10,UTC,7,89,0,8.1,2.4
2019,9,17,21:20,UTC,5,89,0,8,2.6
2019,9,17,21:30,UTC,1,91,0,7.9,2.6
2019,9,17,21:40,UTC,1,91,0,7.7,2.5
2019,9,17,21:50,UTC,3,91,0,7.9,3.2
2019,9,17,22:00,UTC,5,91,0,7.9,2.8
2019,9,17,22:10,UTC,5,92,0,7.8,2.8
2019,9,17,22:20,UTC,3,92,0,7.7,2.5
2019,9,17,22:30,UTC,1,92,0,7.6,2.3
2019,9,17,22:40,UTC,1,93,0,7.5,2.6
2019,9,17,22:50,UTC,1,94,0,7.5,2.5
2019,9,17,23:00,UTC,3,93,0,7.5,3.1
2019,9,17,23:10,UTC,5,94,0,7.4,3.3
2019,9,17,23:20,UTC,3,94,0,7.3,3.2
2019,9,17,23:30,UTC,3,94,0,7.2,2.8
2019,9,17,23:40,UTC,1,94,0,7.2,3
2019,9,17,23:50,UTC,5,94,0,7.3,3
2019,9,18,00:00,UTC,5,94,0,7.3,3.3
2019,9,18,00:10,UTC,7,93,0,7.5,3.5
2019,9,18,00:20,UTC,7,93,0,7.5,3.5
2019,9,18,00:30,UTC,8,92,0,7.6,3.5
2019,9,18,00:40,UTC,8,91,0,7.6,3.4
2019,9,18,00:50,UTC,8,91,0,7.6,3.4
2019,9,18,01:00,UTC,7,91,0,7.6,3.3
2019,9,18,01:10,UTC,7,90,0,7.6,3.3
2019,9,18,01:20,UTC,8,90,0,7.6,3.4
2019,9,18,01:30,UTC,7,90,0,7.6,3.2
2019,9,18,01:40,UTC,7,90,0,7.6,3.2
2019,9,18,01:50,UTC,8,90,0,7.6,3.7
2019,9,18,02:00,UTC,7,89,0,7.6,3.5
2019,9,18,02:10,UTC,7,89,0,7.6,3.4
2019,9,18,02:20,UTC,7,89,0,7.6,3.4
2019,9,18,02:30,UTC,8,89,0,7.5,3.3
2019,9,18,02:40,UTC,7,89,0,7.5,3.4
2019,9,18,02:50,UTC,7,90,0,7.3,3.9
2019,9,18,03:00,UTC,5,90,0,7.3,4.2
2019,9,18,03:10,UTC,5,89,0,7.3,4.2
2019,9,18,03:20,UTC,5,89,0,7.2,3.7
2019,9,18,03:30,UTC,5,90,0,7.1,4
2019,9,18,03:40,UTC,7,90,0,7,3.5
2019,9,18,03:50,UTC,7,91,0,6.9,3.5
2019,9,18,04:00,UTC,7,91,0,6.9,3.3
2019,9,18,04:10,UTC,7,90,0,7.1,3.6
2019,9,18,04:20,UTC,8,90,0,7.2,3.1
2019,9,18,04:30,UTC,7,89,0,7.4,3.8
2019,9,18,04:40,UTC,7,89,0,7.5,3.6
2019,9,18,04:50,UTC,7,88,0,7.6,3.6
2019,9,18,05:00,UTC,7,86,0,7.8,3.6
2019,9,18,05:10,UTC,3,86,0,7.9,3.8
2019,9,18,05:20,UTC,3,85,0,8.1,4.3
2019,9,18,05:30,UTC,1,83,0,8.3,4.3
2019,9,18,05:40,UTC,5,81,0,8.7,4.3
2019,9,18,05:50,UTC,5,82,0,8.7,4.7
2019,9,18,06:00,UTC,7,82,0,8.8,5.1
2019,9,18,06:10,UTC,7,80,0,8.9,4.3
2019,9,18,06:20,UTC,7,79,0,9.4,5
2019,9,18,06:30,UTC,7,77,0,9.4,4.5
2019,9,18,06:40,UTC,5,74,0,9.7,4.3
2019,9,18,06:50,UTC,3,74,0,9.7,5.4
2019,9,18,07:00,UTC,1,73,0,9.9,4.8
2019,9,18,07:10,UTC,1,71,0,10.2,4.7
2019,9,18,07:20,UTC,1,71,0,10.1,5.5
2019,9,18,07:30,UTC,0,67,0,10.3,4.8
2019,9,18,07:40,UTC,0,68,0,10.6,4
2019,9,18,07:50,UTC,1,64,0,10.6,4.8
2019,9,18,08:00,UTC,1,64,0,10.7,6
2019,9,18,08:10,UTC,3,60,0,11.6,4.4
2019,9,18,08:20,UTC,5,62,0,10.7,5.1
2019,9,18,08:30,UTC,5,65,0,10,5.4
2019,9,18,08:40,UTC,3,65,0,10,3.8
2019,9,18,08:50,UTC,5,58,0,11.3,3
2019,9,18,09:00,UTC,3,59,0,11,4.2
2019,9,18,09:10,UTC,3,55,0,11.3,3.9
2019,9,18,09:20,UTC,3,56,0,11.9,3.4
2019,9,18,09:30,UTC,1,56,0,11,4.5
2019,9,18,09:40,UTC,1,55,0,11.4,3.6
2019,9,18,09:50,UTC,1,52,0,12,3.1
2019,9,18,10:00,UTC,3,53,0,12.3,3.9
2019,9,18,10:10,UTC,5,59,0,11.8,4
2019,9,18,10:20,UTC,7,61,0,11,5.3
2019,9,18,10:30,UTC,3,60,0,11.2,3.4
2019,9,18,10:40,UTC,1,56,0,12.1,3.4
2019,9,18,10:50,UTC,1,51,0,12,4.3
2019,9,18,11:00,UTC,3,52,0,12.1,3.8
2019,9,18,11:10,UTC,5,53,0,12.1,4.9
2019,9,18,11:20,UTC,7,56,0,11.9,4.6
2019,9,18,11:30,UTC,7,64,0,10.3,5.8
2019,9,18,11:40,UTC,7,65,0,9.9,3.3
2019,9,18,11:50,UTC,3,62,0,10.7,2.2
2019,9,18,12:00,UTC,1,58,0,11,3.4
2019,9,18,12:10,UTC,0,56,0,11.4,3.1
2019,9,18,12:20,UTC,0,57,0,11.8,2.6
2019,9,18,12:30,UTC,0,54,0,12.2,3.9
2019,9,18,12:40,UTC,1,52,0,12.2,4.5
2019,9,18,12:50,UTC,3,56,0,11.2,6.1
2019,9,18,13:00,UTC,5,66,0,10.3,4.4
2019,9,18,13:10,UTC,5,67,0,10.4,2.8
2019,9,18,13:20,UTC,1,64,0,10.8,3
2019,9,18,13:30,UTC,3,70,0,10.2,5.4
2019,9,18,13:40,UTC,5,70,0,9.4,5
2019,9,18,13:50,UTC,3,69,0.6,9.7,2.9
2019,9,18,14:00,UTC,5,71,0,9.2,3.5
2019,9,18,14:10,UTC,1,69,0,9.8,2.6
2019,9,18,14:20,UTC,1,66,0,10.4,2.8
2019,9,18,14:30,UTC,0,65,0,10.5,2.8
2019,9,18,14:40,UTC,0,63,0,10.5,3.7
2019,9,18,14:50,UTC,3,61,0,10.2,4.4
2019,9,18,15:00,UTC,5,67,0,9.4,5.3
2019,9,18,15:10,UTC,7,66,0,9.3,3.8
2019,9,18,15:20,UTC,7,67,0,9.2,3.7
2019,9,18,15:30,UTC,5,66,0,9.2,3.9
2019,9,18,15:40,UTC,1,65,0,9.1,4
2019,9,18,15:50,UTC,3,64,0,9,3.2
2019,9,18,16:00,UTC,5,64,0,9,3.5
2019,9,18,16:10,UTC,7,63,0,9.1,4
2019,9,18,16:20,UTC,7,64,0,9,3.3
2019,9,18,16:30,UTC,7,69,0,8.5,2.2
2019,9,18,16:40,UTC,7,71,0,8.1,2.2
2019,9,18,16:50,UTC,3,77,0,7.3,2.5
2019,9,18,17:00,UTC,3,81,0,6.8,2.5
2019,9,18,17:10,UTC,3,83,0,6.6,2.5
2019,9,18,17:20,UTC,3,83,0,6.6,2.9
2019,9,18,17:30,UTC,5,83,0,6.5,2.6
2019,9,18,17:40,UTC,5,85,0,6.3,1.9
2019,9,18,17:50,UTC,1,86,0,5.9,2
2019,9,18,18:00,UTC,1,87,0,5.7,2.6
2019,9,18,18:10,UTC,0,85,0,5.8,2.9
2019,9,18,18:20,UTC,0,87,0,5.5,3
2019,9,18,18:30,UTC,0,88,0,5.3,3.1
2019,9,18,18:40,UTC,0,89,0,4.9,3.2
2019,9,18,18:50,UTC,0,89,0,5,3.1
2019,9,18,19:00,UTC,0,88,0,4.9,3.3
2019,9,18,19:10,UTC,0,86,0,5,3.4
2019,9,18,19:20,UTC,0,86,0,4.9,3.3
2019,9,18,19:30,UTC,0,86,0,4.7,3.2
2019,9,18,19:40,UTC,0,89,0,4.4,3.2
2019,9,18,19:50,UTC,1,87,0,4.7,3.3
2019,9,18,20:00,UTC,3,82,0,5.5,3.3
2019,9,18,20:10,UTC,3,81,0,5.4,3.6
2019,9,18,20:20,UTC,1,81,0,5.3,3.7
2019,9,18,20:30,UTC,1,84,0,4.9,3.7
2019,9,18,20:40,UTC,1,87,0,4.4,3.1
2019,9,18,20:50,UTC,0,87,0,4.4,2.9
2019,9,18,21:00,UTC,0,88,0,4.4,3.2
2019,9,18,21:10,UTC,0,85,0,4.8,4
2019,9,18,21:20,UTC,0,84,0,4.8,4.1
2019,9,18,21:30,UTC,0,85,0,4.4,3.6
2019,9,18,21:40,UTC,0,87,0,4.1,3.3
2019,9,18,21:50,UTC,0,89,0,3.8,3.5
2019,9,18,22:00,UTC,0,92,0,3.3,2.8
2019,9,18,22:10,UTC,0,94,0,3,2.9
2019,9,18,22:20,UTC,0,94,0,3,2.8
2019,9,18,22:30,UTC,0,94,0,2.9,3.4
2019,9,18,22:40,UTC,0,95,0,2.7,3.6
2019,9,18,22:50,UTC,0,93,0,3.1,3.7
2019,9,18,23:00,UTC,0,94,0,2.8,3.5
2019,9,18,23:10,UTC,0,94,0,2.5,3.1
2019,9,18,23:20,UTC,0,95,0,2.3,2.3
2019,9,18,23:30,UTC,0,96,0,2.2,2.4
2019,9,18,23:40,UTC,0,97,0,2.3,3
2019,9,18,23:50,UTC,0,96,0,2.2,3
2019,9,19,00:00,UTC,0,96,0,2,2.3
2019,9,19,00:10,UTC,0,97,0,1.9,2.1
2019,9,19,00:20,UTC,0,97,0,1.8,2.5
2019,9,19,00:30,UTC,0,97,0,1.6,2.9
2019,9,19,00:40,UTC,0,97,0,1.8,2.8
2019,9,19,00:50,UTC,0,97,0,1.5,1.3
2019,9,19,01:00,UTC,0,97,0,1.6,1.2
2019,9,19,01:10,UTC,0,97,0,1.6,2.3
2019,9,19,01:20,UTC,0,98,0,1.6,3.3
2019,9,19,01:30,UTC,0,97,0,1.5,2.5
2019,9,19,01:40,UTC,0,97,0,1.3,2.1
2019,9,19,01:50,UTC,0,98,0,1.3,2
2019,9,19,02:00,UTC,1,98,0,1.2,2.1
2019,9,19,02:10,UTC,5,98,0,1,2.2
2019,9,19,02:20,UTC,7,98,0,1.1,1.9
2019,9,19,02:30,UTC,7,98,0,1.1,1.9
2019,9,19,02:40,UTC,7,98,0,1.1,2.1
2019,9,19,02:50,UTC,7,98,0,1.1,1.7
2019,9,19,03:00,UTC,7,98,0,1.2,2.4
2019,9,19,03:10,UTC,7,98,0,1.3,2.5
2019,9,19,03:20,UTC,5,98,0,1.2,2.4
2019,9,19,03:30,UTC,5,98,0,1.2,1.7
2019,9,19,03:40,UTC,5,98,0,0.9,1.5
2019,9,19,03:50,UTC,7,98,0,1.1,2
2019,9,19,04:00,UTC,7,99,0,1.3,2.5
2019,9,19,04:10,UTC,7,98,0,1.4,2.5
2019,9,19,04:20,UTC,7,99,0,1.4,2.3
2019,9,19,04:30,UTC,5,99,0,1.5,2.3
2019,9,19,04:40,UTC,5,99,0,1.8,2.2
2019,9,19,04:50,UTC,7,98,0,2.1,1.9
2019,9,19,05:00,UTC,7,98,0,2.3,1.6
2019,9,19,05:10,UTC,7,98,0,2.5,2
2019,9,19,05:20,UTC,7,98,0,3,1.3
2019,9,19,05:30,UTC,7,97,0,3.7,1.2
2019,9,19,05:40,UTC,7,95,0,4,1.4
2019,9,19,05:50,UTC,7,93,0,4.8,1.1
2019,9,19,06:00,UTC,7,87,0,5.3,0.7
2019,9,19,06:10,UTC,5,89,0,5.4,0.8
2019,9,19,06:20,UTC,3,86,0,5.6,0.6
2019,9,19,06:30,UTC,1,87,0,5.9,0.5
2019,9,19,06:40,UTC,3,81,0,6.8,0.6
2019,9,19,06:50,UTC,5,75,0,7.4,0.5
2019,9,19,07:00,UTC,3,79,0,7.1,1
2019,9,19,07:10,UTC,1,80,0,7.3,1
2019,9,19,07:20,UTC,0,71,0,8,1.7
2019,9,19,07:30,UTC,1,67,0,8.1,1.5
2019,9,19,07:40,UTC,1,65,0,8.7,1.4
2019,9,19,07:50,UTC,1,63,0,9.1,1.3
2019,9,19,08:00,UTC,1,59,0,9,1.7
2019,9,19,08:10,UTC,0,59,0,9.3,1.9
2019,9,19,08:20,UTC,0,59,0,9.6,2.4
2019,9,19,08:30,UTC,0,54,0,9.5,1.7
2019,9,19,08:40,UTC,0,52,0,10,1.9
2019,9,19,08:50,UTC,0,53,0,10.4,1.7
2019,9,19,09:00,UTC,0,52,0,10.1,2.5
2019,9,19,09:10,UTC,0,52,0,10.4,2
2019,9,19,09:20,UTC,0,49,0,10.7,2.7
2019,9,19,09:30,UTC,0,51,0,10.8,2.7
2019,9,19,09:40,UTC,0,48,0,10.8,1.8
2019,9,19,09:50,UTC,0,49,0,11,1.3
2019,9,19,10:00,UTC,0,52,0,11.1,1.7
2019,9,19,10:10,UTC,0,50,0,11.3,1.3
2019,9,19,10:20,UTC,0,50,0,11.4,2.1
2019,9,19,10:30,UTC,1,49,0,11.4,1.6
2019,9,19,10:40,UTC,5,50,0,11.6,2.2
2019,9,19,10:50,UTC,3,48,0,12.2,2.2
2019,9,19,11:00,UTC,5,47,0,12.3,2.2
2019,9,19,11:10,UTC,5,46,0,12.4,3.3
2019,9,19,11:20,UTC,7,51,0,12.3,3.4
2019,9,19,11:30,UTC,7,49,0,12.5,3.4
2019,9,19,11:40,UTC,3,50,0,11.9,3.9
2019,9,19,11:50,UTC,1,47,0,12.1,4.1
2019,9,19,12:00,UTC,1,50,0,12.4,3.5
2019,9,19,12:10,UTC,3,57,0,11.2,3.4
2019,9,19,12:20,UTC,5,58,0,10.8,3
2019,9,19,12:30,UTC,7,59,0,10.7,3.8
2019,9,19,12:40,UTC,5,59,0,10.9,3.3
2019,9,19,12:50,UTC,7,56,0,11.4,3.2
2019,9,19,13:00,UTC,7,58,0,11,3.9
2019,9,19,13:10,UTC,7,63,0,10.1,5.3
2019,9,19,13:20,UTC,7,68,0,9.7,4.2
2019,9,19,13:30,UTC,8,76,0,9.1,3
2019,9,19,13:40,UTC,7,71,0,9.8,3
2019,9,19,13:50,UTC,7,67,0,9.9,3.8
2019,9,19,14:00,UTC,7,64,0,10,4.8
2019,9,19,14:10,UTC,5,62,0,10.1,2.8
2019,9,19,14:20,UTC,5,58,0,10.2,3.9
2019,9,19,14:30,UTC,3,59,0,10.5,3.1
2019,9,19,14:40,UTC,1,57,0,10.6,2.4
2019,9,19,14:50,UTC,3,58,0,10.9,3.1
2019,9,19,15:00,UTC,5,80,4.6,7.3,7.1
2019,9,19,15:10,UTC,7,78,0.7,7.6,4
2019,9,19,15:20,UTC,5,79,0,7.5,2.7
2019,9,19,15:30,UTC,1,83,0,7.4,2.4
2019,9,19,15:40,UTC,1,91,0,6.7,1.9
2019,9,19,15:50,UTC,0,94,0,6.3,2.7
2019,9,19,16:00,UTC,1,93,0,6.1,3.4
2019,9,19,16:10,UTC,1,90,0,6.3,3.9
2019,9,19,16:20,UTC,1,86,0,6.6,4
2019,9,19,16:30,UTC,1,85,0,6.5,3.9
2019,9,19,16:40,UTC,1,87,0,6.1,3.2
2019,9,19,16:50,UTC,1,90,0,5.6,3.5
2019,9,19,17:00,UTC,1,89,0,5.5,3.7
2019,9,19,17:10,UTC,3,85,0,5.9,3.6
2019,9,19,17:20,UTC,3,82,0,6.2,4.2
2019,9,19,17:30,UTC,1,84,0,6,3
2019,9,19,17:40,UTC,1,86,0,5.5,2.2
2019,9,19,17:50,UTC,0,88,0,5.1,2.7
2019,9,19,18:00,UTC,0,88,0,5.2,3.5
2019,9,19,18:10,UTC,0,85,0,5.5,4.5
2019,9,19,18:20,UTC,0,83,0,5.5,3.7
2019,9,19,18:30,UTC,0,86,0,5,3.5
2019,9,19,18:40,UTC,0,89,0,4.5,3.3
2019,9,19,18:50,UTC,0,88,0,4.6,3.8
2019,9,19,19:00,UTC,0,88,0,4.7,3.8
2019,9,19,19:10,UTC,0,87,0,4.6,4.1
2019,9,19,19:20,UTC,0,89,0,4.3,3.5
2019,9,19,19:30,UTC,0,91,0,4.1,3.7
2019,9,19,19:40,UTC,0,91,0,4,3.7
2019,9,19,19:50,UTC,0,91,0,4.1,4
2019,9,19,20:00,UTC,0,91,0,3.9,3.9
2019,9,19,20:10,UTC,0,92,0,3.8,4
2019,9,19,20:20,UTC,0,92,0,3.7,3.5
2019,9,19,20:30,UTC,0,93,0,3.5,3.6
2019,9,19,20:40,UTC,0,93,0,3.6,3.9
2019,9,19,20:50,UTC,0,93,0,3.6,3.8
2019,9,19,21:00,UTC,0,92,0,3.6,3.8
2019,9,19,21:10,UTC,0,92,0,3.7,4.3
2019,9,19,21:20,UTC,0,92,0,3.6,4.1
2019,9,19,21:30,UTC,0,92,0,3.6,4
2019,9,19,21:40,UTC,0,92,0,3.5,3.9
2019,9,19,21:50,UTC,0,93,0,3.4,3.4
2019,9,19,22:00,UTC,0,93,0,3.4,3.9
2019,9,19,22:10,UTC,0,93,0,3.3,4
2019,9,19,22:20,UTC,0,92,0,3.2,4.1
2019,9,19,22:30,UTC,0,92,0,3.2,4.1
2019,9,19,22:40,UTC,0,93,0,3.1,4.2
2019,9,19,22:50,UTC,0,93,0,2.9,4
2019,9,19,23:00,UTC,0,94,0,2.8,3.8
2019,9,19,23:10,UTC,0,94,0,2.7,3.7
2019,9,19,23:20,UTC,0,94,0,2.6,3.9
2019,9,19,23:30,UTC,0,95,0,2.4,4.2
2019,9,19,23:40,UTC,0,96,0,2.3,4
2019,9,19,23:50,UTC,0,95,0,2.3,3.9
2019,9,20,00:00,UTC,0,96,0,2.3,4.1
2019,9,20,00:10,UTC,0,95,0,2,3.9
2019,9,20,00:20,UTC,0,96,0,2.1,4
2019,9,20,00:30,UTC,0,96,0,2,3.5
2019,9,20,00:40,UTC,0,96,0,1.9,3.4
2019,9,20,00:50,UTC,0,96,0,1.8,3.9
2019,9,20,01:00,UTC,0,96,0,1.7,3.3
2019,9,20,01:10,UTC,0,96,0,1.5,3.8
2019,9,20,01:20,UTC,0,97,0,1.6,4.2
2019,9,20,01:30,UTC,0,97,0,1.5,4
2019,9,20,01:40,UTC,0,97,0,1.4,3.9
2019,9,20,01:50,UTC,0,97,0,1.3,3.9
2019,9,20,02:00,UTC,0,97,0,1.3,3.8
2019,9,20,02:10,UTC,0,97,0,1.2,4.5
2019,9,20,02:20,UTC,0,97,0,1.2,3.9
2019,9,20,02:30,UTC,0,97,0,1.1,3.8
2019,9,20,02:40,UTC,0,97,0,1,3.9
2019,9,20,02:50,UTC,0,97,0,0.9,3.9
2019,9,20,03:00,UTC,0,97,0,0.8,3.9
2019,9,20,03:10,UTC,0,97,0,0.7,4
2019,9,20,03:20,UTC,0,97,0,0.8,4
2019,9,20,03:30,UTC,0,97,0,0.7,4.1
2019,9,20,03:40,UTC,0,97,0,0.6,4.1
2019,9,20,03:50,UTC,0,97,0,0.7,4.1
2019,9,20,04:00,UTC,0,97,0,0.6,3.8
2019,9,20,04:10,UTC,0,98,0,0.7,4.3
2019,9,20,04:20,UTC,0,97,0,0.8,4
2019,9,20,04:30,UTC,0,97,0,0.8,3.8
2019,9,20,04:40,UTC,0,97,0,0.9,3.4
2019,9,20,04:50,UTC,0,96,0,1.2,3.5
2019,9,20,05:00,UTC,0,96,0,1.5,3.6
2019,9,20,05:10,UTC,0,95,0,1.8,3.5
2019,9,20,05:20,UTC,0,92,0,2.2,3.5
2019,9,20,05:30,UTC,0,90,0,2.7,3.1
2019,9,20,05:40,UTC,0,88,0,3.2,3
2019,9,20,05:50,UTC,0,84,0,3.7,3.3
2019,9,20,06:00,UTC,0,81,0,4.3,3.5
2019,9,20,06:10,UTC,0,78,0,4.8,3.7
2019,9,20,06:20,UTC,0,74,0,5.4,2.7
2019,9,20,06:30,UTC,0,74,0,6,2.4
2019,9,20,06:40,UTC,0,72,0,6.5,2.6
2019,9,20,06:50,UTC,0,71,0,6.8,3.2
2019,9,20,07:00,UTC,0,70,0,7.1,3.4
2019,9,20,07:10,UTC,0,68,0,7.4,2.9
2019,9,20,07:20,UTC,0,67,0,8,2.2
2019,9,20,07:30,UTC,0,65,0,8.7,2
2019,9,20,07:40,UTC,0,64,0,8.7,2.8
2019,9,20,07:50,UTC,0,66,0,8.9,3.4
2019,9,20,08:00,UTC,0,63,0,8.8,2.9
2019,9,20,08:10,UTC,0,63,0,9.5,2.2
2019,9,20,08:20,UTC,0,64,0,9.4,2.5
2019,9,20,08:30,UTC,0,63,0,9.4,2.8
2019,9,20,08:40,UTC,0,62,0,9.3,3
2019,9,20,08:50,UTC,0,62,0,9.6,2.8
2019,9,20,09:00,UTC,0,60,0,9.6,2.9
2019,9,20,09:10,UTC,0,61,0,9.9,3.5
2019,9,20,09:20,UTC,0,58,0,10,3.6
2019,9,20,09:30,UTC,0,55,0,10.6,3.6
2019,9,20,09:40,UTC,0,58,0,10.4,3.5
2019,9,20,09:50,UTC,1,56,0,10.7,3.6
2019,9,20,10:00,UTC,1,52,0,11.2,3.2
2019,9,20,10:10,UTC,3,53,0,11.5,3.5
2019,9,20,10:20,UTC,3,50,0,11.1,3.9
2019,9,20,10:30,UTC,5,50,0,10.9,3
2019,9,20,10:40,UTC,5,48,0,11.6,3
2019,9,20,10:50,UTC,5,46,0,11.5,4.8
2019,9,20,11:00,UTC,5,45,0,11.9,2.8
2019,9,20,11:10,UTC,5,46,0,11.5,4.1
2019,9,20,11:20,UTC,5,46,0,11.7,3.2
2019,9,20,11:30,UTC,5,45,0,11.5,4.3
2019,9,20,11:40,UTC,7,47,0,11.5,3
2019,9,20,11:50,UTC,7,48,0,11.4,4.2
2019,9,20,12:00,UTC,7,49,0,11.8,3.9
2019,9,20,12:10,UTC,7,47,0,11.7,3.8
2019,9,20,12:20,UTC,5,47,0,11.6,4
2019,9,20,12:30,UTC,3,47,0,11.7,3.6
2019,9,20,12:40,UTC,1,50,0,10.9,4.1
2019,9,20,12:50,UTC,1,52,0,10.9,3.5
2019,9,20,13:00,UTC,1,50,0,11.3,4.1
2019,9,20,13:10,UTC,1,48,0,11.5,3.5
2019,9,20,13:20,UTC,1,50,0,11.5,4.4
2019,9,20,13:30,UTC,1,49,0,10.8,4.2
2019,9,20,13:40,UTC,1,51,0,11,3.7
2019,9,20,13:50,UTC,1,53,0,10.7,3.5
2019,9,20,14:00,UTC,5,52,0,10.5,5
2019,9,20,14:10,UTC,5,55,0,10.4,3.7
2019,9,20,14:20,UTC,7,55,0,10.4,4.2
2019,9,20,14:30,UTC,7,56,0,10.4,2.9
2019,9,20,14:40,UTC,7,56,0,10.3,3.3
2019,9,20,14:50,UTC,5,57,0,10.2,3.1
2019,9,20,15:00,UTC,3,58,0,10.2,3.4
2019,9,20,15:10,UTC,1,59,0,10,2.9
2019,9,20,15:20,UTC,1,61,0,9.8,2.9
2019,9,20,15:30,UTC,1,62,0,9.4,2.1
2019,9,20,15:40,UTC,1,66,0,9.1,2.7
2019,9,20,15:50,UTC,1,64,0,9,2.7
2019,9,20,16:00,UTC,5,67,0,8.8,3
2019,9,20,16:10,UTC,5,69,0,8.7,3.4
2019,9,20,16:20,UTC,7,71,0,8.8,4.6
2019,9,20,16:30,UTC,7,72,0,8.5,4.3
2019,9,20,16:40,UTC,5,73,0,8.2,3.3
2019,9,20,16:50,UTC,7,76,0,7.9,3.3
2019,9,20,17:00,UTC,7,77,0,7.9,2.8
2019,9,20,17:10,UTC,7,79,0,7.7,2.4
2019,9,20,17:20,UTC,7,80,0,7.6,2.1
2019,9,20,17:30,UTC,7,80,0,7.7,2.5
2019,9,20,17:40,UTC,7,81,0,7.6,3
2019,9,20,17:50,UTC,7,81,0,7.7,2.7
2019,9,20,18:00,UTC,7,81,0,7.8,2.8
2019,9,20,18:10,UTC,7,81,0,8.1,3.1
2019,9,20,18:20,UTC,7,78,0,8.5,4.5
2019,9,20,18:30,UTC,7,80,0,8.3,4.6
2019,9,20,18:40,UTC,7,81,0,8.1,4.9
2019,9,20,18:50,UTC,7,81,0,8,5.6
2019,9,20,19:00,UTC,7,79,0,8,5.2
2019,9,20,19:10,UTC,7,80,0,7.8,4.7
2019,9,20,19:20,UTC,8,83,0,7.6,3.8
2019,9,20,19:30,UTC,7,83,0,7.5,3.4
2019,9,20,19:40,UTC,7,81,0,7.5,3.6
2019,9,20,19:50,UTC,7,81,0,7.5,3.4
2019,9,20,20:00,UTC,7,84,0,7.2,3
2019,9,20,20:10,UTC,7,85,0,6.9,2.6
2019,9,20,20:20,UTC,7,87,0,6.7,2.6
2019,9,20,20:30,UTC,5,88,0,6.5,2.2
2019,9,20,20:40,UTC,1,88,0,6.3,2.2
2019,9,20,20:50,UTC,1,89,0,6.2,2.3
2019,9,20,21:00,UTC,1,90,0,6.1,2.2
2019,9,20,21:10,UTC,1,91,0,5.9,2.4
2019,9,20,21:20,UTC,1,92,0,5.8,2.3
2019,9,20,21:30,UTC,3,92,0,5.8,2.2
2019,9,20,21:40,UTC,5,93,0,5.8,1.6
2019,9,20,21:50,UTC,7,92,0,5.9,1.1
2019,9,20,22:00,UTC,7,90,0,6.3,1.3
2019,9,20,22:10,UTC,8,87,0,6.6,1.2
2019,9,20,22:20,UTC,7,87,0,6.6,1.1
2019,9,20,22:30,UTC,7,86,0,6.7,0.9
2019,9,20,22:40,UTC,7,88,0,6.6,0.8
2019,9,20,22:50,UTC,8,90,0,6.7,0.7
2019,9,20,23:00,UTC,8,91,0,6.7,1.1
2019,9,20,23:10,UTC,8,91,0,6.9,1.8
2019,9,20,23:20,UTC,8,92,0,6.8,1.9
2019,9,20,23:30,UTC,8,93,0,7,1.8
2019,9,20,23:40,UTC,7,92,0,7.1,1.5
2019,9,20,23:50,UTC,8,91,0,7.2,1.6
2019,9,21,00:00,UTC,8,91,0,7.2,1.9
2019,9,21,00:10,UTC,8,92,0.5,7.2,2.2
2019,9,21,00:20,UTC,8,91,0.1,7.4,2.4
2019,9,21,00:30,UTC,8,91,0.4,7.3,2.4
